smiles,pchembl_value,pred
CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#CCCCCc4cn(-c5cccc([N+](=O)[O-])c5)nn4)nc31)[C@H](O)[C@@H]2O,5.17,6.336612713516068
COC[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(NCCC4CCCCC4)nc32)[C@H](O)[C@@H]1O,6.0,6.4233543546768495
Nc1nc(NCCc2ccc(Oc3nc(Cl)nc(N4CCOCC4)n3)cc2)nc2nc(-c3ccco3)nn12,6.87,7.154632722616459
CCn1c(=O)[nH]c2nc(-c3cnn(Cc4ccccc4)c3)[nH]c2c1=O,5.42,6.484844244672766
Nc1nc(-c2cncs2)c2nnn(Cc3ccccc3F)c2n1,7.51,7.182102509018684
[C-]#[N+]c1ccc2ncc(C(=O)c3ccc(C(=O)N(CC)C4CCCCC4)cc3)n2c1,6.77,6.600482413855194
CN(C)C(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,6.36,6.439169490991851
Cn1c(-c2ccccc2)nc2c(NC3CCOC3)ncnc21,5.74,6.325225387186884
N#Cc1c(-c2cccc(OC(F)(F)F)c2)cc(-c2ccccc2)nc1N,7.24,6.865372378743779
Cn1cc2c(nc(NC(=O)Nc3ccc(CC(=O)NCCCOCCOOCCCCCN)cc3)n3nc(-c4ccco4)nc23)n1,6.48,6.8271606770798385
Cc1ccc(-c2nc(NC(=O)COc3ccccc3F)cc(-c3nccs3)n2)o1,8.12,7.159429778151364
CC(C)Oc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,7.88,7.633543903903173
CC(=O)Nc1cc(N2CCc3ccccc3C2)nc(-n2nc(C)cc2C)n1,8.38,7.085916114803843
COc1cccc(-n2c(=O)n(Cc3c(F)cccc3F)c3cnc(NC4CCCC4)nc32)c1,6.67,6.709349636039273
O=C(c1ccsc1)c1nc(NCc2cccnc2)nc2ccsc12,6.39,6.52661535325163
Cn1cc2c(nc(NCCc3ccccc3)n3nc(-c4ccco4)nc23)n1,7.34,6.859683012272908
NCCCNc1nc(N)n2nc(-c3ccco3)nc2n1.O=C(O)C(F)(F)F,6.57,7.161662404735518
OC[C@H]1CCCN1c1nc(-c2nccs2)c2sccc2n1,8.44,6.693561177499403
Nc1nc(OCCc2cccs2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,7.96,6.538202142330173
C[C@@]1(O)[C@H](O)[C@@H](CCl)O[C@H]1n1cnc2c(NC3CC4CCC3C4)ncnc21,4.62,6.149127582375756
Nc1nc(/N=N/NC(=O)Nc2ccccc2Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,7.35,6.597853161334825
Cn1nccc1-c1cccc2c(C(=O)NCc3cccc4cccnc34)nc(N)nc12,5.99,7.015165249582899
CCOc1cc(-c2cc(-c3ccc(O)cc3)nc(N)c2C#N)ccc1O,6.57,6.775642722963446
COc1ccc(N2CC(C(=O)NC(Cc3ccccc3)C(=O)O)CC2=O)cc1,5.53,6.49147139133199
COCCOc1cccc(N2CCN(CCn3c(=O)n(C)c4c3nc(N)n3nc(-c5ccco5)nc43)CC2)c1,9.3,7.469861581501501
CC(C)Nc1nc(NC(=O)Cc2ccccc2)n2nc(-c3ccco3)nc2n1,6.41,6.98307607611073
Cc1ccc(-c2nc(N)c3nn(Cc4ccccc4)cc3n2)o1,8.0,6.980825021511234
CCCn1c(=O)c2[nH]c(-c3ccccc3)cc2n(CCC)c1=O,6.19,6.479211011379096
Cc1ccc2c(NN)cc(-c3ccccc3)nc2n1,5.63,6.570082591097741
CC(=O)Nc1cc(-c2ccncc2)nc(-n2nc(C)cc2C)n1,7.4,7.153483123946071
C[C@@H](Sc1ccccc1)C(=O)Nc1nc(-c2ccccc2)n[nH]1,5.66,6.410293997873353
CCNc1cc2nc(NCc3cccnc3)nc(C(=O)c3cccs3)c2s1,5.875,6.54626092135764
CCCCCCC#Cc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,7.5,6.393828929155118
Nc1nnc(-c2cccc(Cl)c2)c(-c2ccccc2)n1,6.845000000000001,6.83293758304273
CCn1nc(-c2cccc(-c3cccc(O)c3)c2)cc(NC(=O)Nc2c(Cl)cncc2Cl)c1=O,6.78,6.734222441598425
CCn1nnc(-c2sc(NC(=O)Cc3ccc(OC)c(OC)c3)nc2-c2ccccc2)n1,7.35,6.816424820946405
CCn1c(=O)c2nc[nH]c2n(C)c1=O,4.82,6.376904467281505
CCCCn1cc2c(nc(NC(=O)Cc3cccs3)n3nc(-c4ccco4)nc23)n1,8.38,7.124043951700909
S/C(Cc1ccccc1)=N\N=C\c1ccc2ccccc2n1,5.92,6.482605791448493
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O,6.295789473684211,6.26334228706843
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NOC)nc(C#Cc4ccc(C)cc4)nc32)[C@H](O)[C@@H]1O,4.83,6.147411237508737
CCCn1c(=O)c2nc(-c3cc(OCC(=O)c4ccc(F)cc4)n(C)n3)[nH]c2n(CCC)c1=O,6.73,6.650481195315581
COc1ccccc1Cn1c(=O)n(-c2ccccc2OC)c2nc(NC3CC3)ncc21,5.81,6.5996770408898655
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCCCCCCCCCCNc4ccc([N+](=O)[O-])c5nonc45)ncnc32)[C@H](O)[C@@H]1O,5.21,6.407868510259257
CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)c3ccc(C(=O)N4CCN(C)CC4)cc3)sc12,7.05,6.88327187928127
CCCn1c(=O)n(C)c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(c5nc6ccc(Cl)cc6s5)CC4)cc3)cc21,6.2,6.577598491178655
Nc1ncc(C(=O)c2sc(Nc3ccccc3)nc2-c2ccccc2)n1-c1ccc(F)cc1,5.13,6.6746394126994355
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C5=NC(C)(C)CO5)cc4)cc3)cc2n(CCC)c1=O,7.04,6.810108633644152
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(c5cccc(Cl)c5)CC4)cc3)cc2n(CCC)c1=O,6.94,6.654595100036908
CCn1nnc([C@H]2O[C@@H](n3cnc4c(N)nc(N[C@H](C)Cc5ccc(Br)cc5)nc43)[C@H](O)[C@@H]2O)n1,7.99,6.944094103213707
CNc1ncc(C(=O)NCc2ccc(C)cc2)c2nc(-c3ccco3)nn12,7.0,7.104467716397176
CC(=O)Nc1cc(-c2cc(F)cc(O[C@H]3CCN(C)C3)c2)nc(-n2nc(C)cc2C)n1,9.0,7.220986942702667
COc1cccc(-c2cc(C(F)(F)F)nc(NCc3ccc(F)cc3)n2)c1,6.54,6.842317296520113
c1ccc(Nc2nc3c(N4CCNCC4)ncnc3s2)cc1,5.04,6.392314837547725
CCCn1c(=O)c2nc(-c3cnn(Cc4cccc(Cl)c4)c3)[nH]c2n(CCC)c1=O,7.1,6.568939823635161
CC(O)CCc1nc(N)c2nc(-n3nccn3)n(C)c2n1,7.6575,6.767095514291675
CCn1cc2c(nc(NC(=O)C(c3ccccc3)c3ccccc3)n3nc(-c4ccco4)nc23)n1,6.88,6.979938336768056
CC(=O)N1CCC(Nc2nc(-c3ccco3)c(C(=O)c3ccccc3)s2)CC1,6.34,6.808612934008188
COc1cnc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3cccc(F)c3)nc12,8.09,7.038258665279808
O=C(Nc1cnc(-c2ccncc2)c(-c2ncco2)n1)C1CC1,6.06,6.678495484096441
COCCN(C)c1cccc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)n1,8.15,7.1655462273556525
Nc1sc(-c2ccc(C(=O)NCCCCCNc3ncnc4c3ncn4[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)cc2)c(-c2cccc(C(F)(F)F)c2)c1C(=O)c1ccccc1,5.44,6.548746779152088
CCCN1CCC(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)CC1,5.92,6.812768517503828
CCSCCn1c(=O)c2c(nc(Cc3cccs3)n2C)n(Cc2ccco2)c1=O,6.05,6.691266825859777
OC[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(I)c4)nc(Cl)nc31)[C@H](O)[C@@H]2O,5.8,6.10684314667926
Cc1noc(-c2sc(NC(=O)C3CC3)nc2-c2ccccc2)n1,7.92,6.592529710581595
O=C(Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccccc3)nn12)c1ccccc1,6.02,6.54408555887065
CCCn1c(=O)c2[nH]c(-c3cnn(CC4CCN(c5ccc(OC(F)(F)F)cc5)C4=O)c3)nc2n(CCC)c1=O,7.44,6.666844489851661
COc1ccccc1-n1cc2nc(CCCc3ccccc3)nc(N)c2n1,6.19,6.709812955066828
O=C(N/N=N/c1nc(NCC(c2ccccc2)c2ccccc2)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1)Nc1ccccc1,6.01,6.4649876859801605
c1ccc(CNc2nc(Oc3ccccc3)nc3nc(-c4ccco4)nn23)cc1,6.25,6.990528166524752
c1nc2nc(Nc3ccc(N4CCOCC4)cc3)nc(NC3CC4CCC3C4)c2[nH]1,4.41,6.5455494946176325
Nc1nc(-c2cnn(CCC3CCCCC3)c2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.46,6.433799547371815
O=C(NCc1ccccc1)c1cnc2nc(Cl)ccc2c1O,7.17,6.472106787736287
CCn1nc(-c2ccccn2)c2sccc2c1=O,5.54,6.6141796853885895
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N[C@@H]4CCC[C@H]4O)ncnc32)[C@H](O)[C@@H]1O,5.24,6.2773904109638
Cc1ccc2c(N(C)C)cc(-c3ccccc3)nc2n1,5.16,6.510320060866206
Cn1c(=O)n(CC2CC2)c(=O)c2[nH]c(-c3cnn(Cc4ccccc4)c3)nc21,6.83,6.476598208282714
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,7.649692307692308,6.572597742549377
CC(C)(Oc1ccc(Cl)cc1)C(=O)Nc1nc(-c2ccccc2)n[nH]1,5.06,6.45945837790735
CNc1ncc(C(=O)NCCc2ccc(OC)c(OC)c2)c2nc(-c3ccco3)nn12,6.77,7.10233386825637
Oc1cc(-c2ccccc2)nc2nc(Br)ccc12,7.12,6.453229892990379
Cn1cc2c(nc(NC(=O)Nc3ccc(CC(=O)NCCCCCNC(=S)Nc4ccc(-c5c6ccc(=O)cc-6oc6cc(O)ccc56)c(C(=O)O)c4)cc3)n3nc(-c4ccco4)nc23)n1,6.97,6.881482157620939
CCCCn1cc2c(nc(NC(=O)Cc3ccc(-c4ccccc4)cc3)n3nc(-c4ccco4)nc23)n1,7.4,7.067162072402822
Nc1nc(-c2ccco2)nc2sc(CN3CCSCC3)cc12,8.04,7.430830421976737
CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#Cc4ccc5ccc6cccc7ccc4c5c67)nc31)[C@H](O)[C@@H]2O,5.51,6.254010184826227
CC(=O)Nc1cc(-c2cccc(CO[C@H]3CCN(C)C3)c2)nc(-n2nc(C)cc2C)n1,7.14,7.124096570017844
CC(C)c1ccc(CO[C@H]2CCCC2Nc2ncnc3c2ncn3C2O[C@H](CO)[C@@H](O)[C@H]2O)cc1,4.94,6.1222130183472
Nc1nc(NC(=O)c2ccccc2)c([N+](=O)[O-])c(-c2ccco2)n1,6.51,7.071242360975614
Cl.Cn1cc2c(nc(NC(=O)Nc3ccncc3)n3nc(-c4ccco4)nc23)n1,6.986666666666667,6.806613519512282
CC(C)Cn1c(=O)c2nc(-c3cnn(Cc4cccc(C(F)(F)F)c4)c3)[nH]c2n(CC(C)C)c1=O,5.37,6.558996084000342
O=C(CCCN1CCCCC1)Nc1cc(-c2ccco2)c2oc(-c3ccco3)nc2c1,7.01,6.98342784142422
COCCNc1nc2ccccc2n2nc(-c3ccco3)nc12,5.51,6.972021344306382
N#Cc1c(N)nc2c(C(N)=O)c(Nc3ccccc3)sc2c1-c1ccccc1,6.2,6.670368284480358
N#Cc1cccc(OCC(=O)Nc2cc(-c3nccs3)nc(-c3ccccn3)n2)c1,8.74,6.974261665664191
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC)nc(C#CCc4ccccc4)nc32)[C@H](O)[C@@H]1O,6.19,6.349430765729762
O=C(CCN1CCc2ccccc2C1)Nc1cc(-c2ccco2)c2oc(-c3ccco3)nc2c1,7.52,6.984340514600764
CCc1ccc(COC(=O)c2cnc(NC)n3nc(-c4ccco4)nc23)cc1,7.68,7.089020934485682
Cc1ccc(N2C(=O)c3cccc(N)c3C2=O)cc1,5.54,6.566558802970356
Cn1c(=O)c2[nH]c(-c3ccc(OCC(=O)NCc4ccccc4)cc3)cc2n(C)c1=O,6.74,6.506165384064232
O=C1[C@@H]2Cc3ccccc3CN2C(=O)N1Cc1ccccc1,4.36,6.389827386124221
COc1ccc(CCNC(=N)Nc2nc(C)cc(C)n2)cc1,6.05,6.574637421101587
O=C(CCc1ccccc1)Nc1nc(NC2CCCC2)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,5.25,6.190110233857002
Nc1nc(-c2ccco2)nc2sc(CN3CCCC3)cc12,7.55,7.43287008279064
Cn1cc2c(nc(NC(=O)Cc3ccc(F)cc3)n3nc(-c4ccco4)nc23)n1,7.27,7.0254271916902
CCCC(=O)Nc1cc(-c2cccs2)nc(-c2cccs2)n1,6.82,6.7721566804540165
COCCOc1ccc(N2CCN(C(=O)c3cnc4c(CNC(=O)c5nc(N)nc6c(F)cccc56)cccc4c3)CC2)cc1,8.32,7.152757737754285
CNc1nc(C(=O)NCc2ccccn2)cc(-c2ccc(C)o2)n1,7.2,6.9557357185300015
O=c1[nH][nH]c2nc(-c3ccco3)c(-c3ccncn3)cc12,6.75,6.871055880502757
Cc1nc(-c2sc(NC(=O)c3ccco3)nc2-c2ccccc2)no1,6.16,6.758668483784015
N#Cc1cccc(C(=O)Nc2nc3cc(C(=O)N4CCCCC4)cnc3n2Cc2ccncc2)c1,7.46,6.776368452489323
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)c4ccc(I)cc4)cn3)[nH]c2n(CCC)c1=O,7.96,6.610366545701565
O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(N[C@@H](CC3CC3)C3CC3)nc(Cl)nc21,5.59,5.992352554205925
CC(C)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,6.41,6.811417468571748
CCCn1c(=O)c2nc(-c3cnn(Cc4nc(-c5ccccc5OC)no4)c3)[nH]c2n(CCC)c1=O,5.8,6.630420012033625
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(C(F)(F)c3cccnc3)ccc1C2=O,8.8,7.113269188008942
O=C(Nc1ccccc1)Nc1nc(NC2CCCCC2)nc2nc(-c3ccco3)nn12,8.1,6.838764951967834
CCn1cc2c(nc(NC(=O)Nc3ccc(F)cc3)n3nc(-c4ccco4)nc23)n1,7.22,7.057788691926241
COc1c(C(=O)Nc2nccs2)ccc(NC(=O)CC(C)(C)C)c1F,7.92,6.725777054124314
CC(C)C(=O)Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1,6.42,6.596417955212317
Nc1nc(C2CCCO2)nc2sc(Cc3ccccc3)cc12,6.17,6.715406572157338
COc1cccc(CCNc2nc(N)c3nc(-c4ccco4)sc3n2)c1,7.77,7.262401491541107
Cc1ccc2c(O)c(CC(=O)NC3CCCCC3)cnc2n1,5.15,6.441214985350007
CCCn1c(=O)[nH]c2nc(-c3ccc(OCC(=O)NCCCCCCCCCCC4=C5C(C)=CC(C)=[N+]5[B-](F)(F)n5c(C)cc(C)c54)cc3)[nH]c2c1=O,5.8,6.778088679107559
Cn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCC(C(=O)c5ccc(F)cc5)CC4)cc3)cc2n(C)c1=O,6.52,6.548986158655774
Cn1cc2c(nc(NC(=O)COc3ccc(Cl)cc3)n3nc(-c4ccco4)nc23)n1,7.41,6.928929112506409
NCCNc1nc(N)n2nc(-c3ccco3)nc2n1.O=C(O)C(F)(F)F,6.25,7.175115129079676
O=C(c1ccc(C(=O)N2CCCc3ccccc32)cc1)c1cnc2ccccn12,6.77,6.659630395511841
COc1ccc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3ccc(F)cc3)nc12,8.135,7.056091433605715
CCCCC#Cc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,8.16,6.362904070861516
Cn1cc2c(nc(NCc3ccccc3)n3nc(-c4ccco4)nc23)n1,7.04,6.849278961079933
COc1ccccc1CNc1nc(N)c2nc(-c3cnccn3)sc2n1,7.1,6.922409505954809
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C)cn4)cc3)cc2n(CCC)c1=O,6.56,6.73773268595021
Nc1nc(OCCCCc2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.29,6.470578641641803
CCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5cccc(F)c5)CC4)cc3)[nH]c2c1=O,6.84,6.790791396980533
CCCn1c(=O)c2[nH]c(-c3ccc(OC(CC)C(=O)Nc4ccccc4)cc3)cc2n(CCC)c1=O,7.59,6.69315492790246
Cn1cc2c(nc(NCCCCNC(=S)Nc3ccc(C4c5ccc(O)cc5OC5=CC(=O)C=CC54)c(C(=O)O)c3)n3nc(-c4ccco4)nc23)n1,6.33,6.7516695513116884
O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NC3CCCCCC3)nc(Cl)nc21,5.41,5.84983587775846
Nc1nc(-c2ccco2)c2cnn(CCCc3ccccc3)c2n1,8.4,7.32764906634117
CN(C)CCN(C)c1ccc2c(c1)-c1nc(N)nc(-c3ccccc3)c1C2=O,8.33,7.147320236644629
CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#CCCC(=O)NCCCN)nc31)[C@H](O)[C@@H]2O,6.01,6.248561491365983
COc1cnc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3ccc(F)c(F)c3)nc12,7.77,7.005711076382858
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(C(=O)O)cc4)cc3)[nH]c2n(CCC)c1=O,7.41,6.662751381704395
COCCOC(C)c1ccc2cc(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)ccc2n1,8.82,7.4907229756884295
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(C#CC(O)c4ccccc4)nc32)[C@H](O)[C@@H]1O,8.51,6.737433086250386
c1ccc(-n2cc3c(n2)c(NC2CCCC2)nc2ccccc23)cc1,6.07,6.194466359130628
CCOC(=O)c1cnc(NC2CCCCCC2)n2nc(-c3ccco3)nc12,6.63,6.930729727180917
Nc1c(Oc2ccccc2)ccc2c1C(=O)c1ccccc1C2=O,6.0,6.5999611714758375
Nc1nc(C#C[C@H](O)c2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,7.54,6.513044251028339
COc1ccc(N(CC(N)=O)C(C)=O)c2sc(NC(=O)c3ccc(F)cc3)nc12,6.8,6.93560280076345
COc1ccccc1CNc1nc(N)c2nc(-c3ccccc3)sc2n1,8.24,6.896608311661434
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccccc5F)CC4)nc32)[C@H](O)[C@@H]1O,8.02,7.012221264765732
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C(=O)NCCc5ccc(OC)cc5)cc4)cc3)cc2n(CCC)c1=O,6.37,6.82365988009771
Nc1nc2ccccc2n2c(=O)c(-c3ccc(Cl)cc3)nn12,6.31,6.641098266962529
CCCn1c(=O)c2nc(-c3cnn(Cc4nc(-c5ccccc5)no4)c3)[nH]c2n(CCC)c1=O,5.96,6.534925488869112
CC(=O)Nc1cc(-c2cncc(N3CCOCC3)c2)nc(-n2nc(C)cc2C)n1,7.595,7.222545668060873
O=C(Nc1nc(-c2ccccc2)nc2nc(-c3ccccc3)cn12)C1CCCC1,5.6,6.425873144566492
CC(C)c1ccc2c(c1)-c1nc(N)nc(-c3ccc(Br)o3)c1C2,9.1,7.013748670267247
Nc1ccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)cc1,8.82,7.521304275257066
Nc1nc2c([N+](=O)[O-])cccc2n2c(=O)n(-c3ccc(O)cc3)nc12,5.8,6.698835097722689
CCCCCn1c(NC(=O)c2cccc(C#N)c2)nc2cc(C(=O)N3CCCCC3)cnc21,6.04,6.744428569575815
NC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,5.87,6.387585052147349
O=C(NCCNC(=O)c1nc(NCC(c2ccccc2)c2ccccc2)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1)NC1CCN(c2ccccn2)CC1,8.4,6.63339085622649
Cn1cc2c(nc(NC(CO)CO)n3nc(-c4ccco4)nc23)n1,6.22,6.822024885498432
Nc1nc(-c2nccs2)nc(-c2nccs2)c1Br,8.46,6.800434391732306
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(C(=O)OCc5ccccc5)CC4)cc3)cc2n(CCC)c1=O,6.82,6.637731990478193
N#Cc1cccc(-c2nc(NC(=O)O)sc2-n2cncn2)c1,5.25,6.678562283985258
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCCNc4ccc([N+](=O)[O-])c5nonc45)ncnc32)[C@H](O)[C@@H]1O,5.17,6.404396306660117
CCC(=O)Nc1cc(-c2ccccc2F)nc(-c2ccccc2F)n1,6.99,6.844255370916363
Nc1nc2c(cnn2CCCc2ccc(OCC(=O)NCCNC(=O)CCCCc3cn(CCCCCCC(=O)CCOCCOCCOCCOCCNC(=O)CCCC[C@@H]4SC[C@@H]5NC(=O)N[C@H]45)nn3)cc2)c2nc(-c3ccco3)nn12,6.48,7.038460787272773
c1ccc(Nc2nc3c(N4CCCCC4)ncnc3s2)cc1,6.01,6.3821418996859745
Cc1cc(C)n(-c2cc(NC(=O)CN3CCC(CN(C)C)CC3)nc(-c3ccc(C)o3)n2)n1,8.54,7.37390709457157
O=C(COc1ccc(Cl)cc1)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,7.57,7.048940793253335
Nc1nc(C(=O)NCc2ccncc2)nc(-c2ccco2)n1,6.38,7.318808341869717
Cc1nc2c(N)nc(NCc3ccccc3)nc2s1,6.27,6.7198450673301044
COc1ccc(CNc2ncc(C(=O)NCCc3ccccc3)c3nc(-c4ccco4)nn23)cc1OC,7.19,7.040272819078551
O=C(Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12)C(c1ccccc1)c1ccccc1,6.49,6.994031599321623
CC(=O)Nc1nc(-c2ccccc2)c(-c2nc(C)no2)s1,6.96,6.629235142121837
CCSCCn1c(=O)c2[nH]c(-c3ccco3)nc2n(CCCOC)c1=O,5.3,6.809539924045493
Nc1nc(-c2ccc(C(F)F)o2)nc2sc(Cc3ccccc3)cc12,7.6,7.073524120598534
Cc1cccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)c1,8.52,7.577158286458337
CC(C)(C)c1nc2c(-c3ccccc3)cc(-c3ccccc3)nc2[nH]1,5.98,6.50800079413651
Cn1cc2c(nc(NC(=O)Cc3ccc(Cl)cc3)n3nc(-c4ccco4)nc23)n1,6.81,6.914824618112011
N#Cc1c(-c2cccs2)cc(-c2ccccc2)nc1N,7.27,6.783477496539689
Cc1cccc(CNC(=O)c2cc(-c3ccco3)nc(N)n2)c1,8.59,7.384856290628755
c1ccc(Nc2nc3c(N4CCOCC4)ncnc3s2)cc1,6.48,6.515061783165295
N#Cc1c(-c2ccc3c(c2)OCO3)cc(-c2ccco2)nc1N,7.58,7.097290189977476
NC1=C(Nc2cccc(C(F)(F)F)c2)C(=O)c2ccccc2C1=O,6.25,6.60873940921854
CNc1ncc(C(=O)OCc2ccc(C)cc2)c2nc(-c3ccco3)nn12,7.21,7.085282972034928
Cl.Cl.Nc1nc(-c2ccccc2)c2c(n1)-c1cc(CN3CCCC3)ccc1C2=O,8.39,7.290617831552911
CCOC(=O)c1cnc(NCc2ccc(C(F)(F)F)cc2)n2nc(-c3ccco3)nc12,6.68,7.030093163722806
Nc1nc2c(cnn2CCCc2ccc(OCCO)cc2)c2nc(-c3ccco3)nn12,7.62,7.652405442509735
Nc1ncnc2c1nc(Br)n2CCc1ccccc1,5.31,6.549011897359894
CCCCCc1cc2c(=O)c(-c3nc(C)cs3)coc2cc1O,7.7,6.7126362439213345
Nc1nc(N2CCCC2)nc2nc(-c3ccco3)nn12,7.23,7.229096091911582
Nc1ncnc2c1ncn2CCO,4.96,6.438686940306588
c1ccc(CNc2nc3ccccc3n3nc(-c4ccco4)nc23)cc1,6.52,6.917344262404108
COc1cccc2c(C(=O)NCc3cccc(C)n3)nc(N)nc12,9.3,7.126364181887456
CC(CCc1ccccc1)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,6.83,6.8601812301696095
Cc1nc2c(=S)n(Cc3ccccc3)nc(-c3ccncc3)c2c2cc(-c3ccccc3)nn12,6.24,6.732036424658771
CN(C)c1nc(-c2cn[nH]c2)c2sccc2n1,5.51,6.606617541979128
CCCN(CCCNC(=O)CCCCCCCNC(=O)CCCOc1ccc(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)cc1)CCc1cccc2c1CC(=O)N2,7.39,7.0239090231078265
CCCn1c(=O)c2c(cc(-c3ccc(O)cc3)n2O)n(CCC)c1=O,6.99,6.494410123584226
CCOc1ccccc1-c1cc(C(=O)NCc2ccccn2)nc(N)n1,6.6,6.994879401889886
Cc1ccc2c(O)c(C(=O)NCc3ccco3)cnc2n1,7.404999999999999,6.750069754495494
Cn1c(=O)c2[nH]c(-c3ccc(COC(=O)NCc4ccccc4)cc3)cc2n(C)c1=O,6.0,6.486067895738614
Cc1ccc(-c2nc(N)c3nn(-c4ccccc4O)cc3n2)o1,6.83,6.905815531851353
CCOC(=O)c1cnc(N(C)C)n2nc(-c3ccco3)nc12,5.19,7.000886974716527
Cc1csc(-c2coc3cc(O)ccc3c2=O)n1,5.7,6.6192714238783505
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)O)cc3)cc2n(CCC)c1=O,6.91,6.5726526592929115
COc1cccc2c(C(=O)NCc3cccc(F)n3)nc(N)nc12,8.82,7.123287442020141
Cn1cc2c(nc(NC(=O)Nc3ccc(Br)cc3)n3nc(-c4ccco4)nc23)n1,7.0,6.797983933195902
Nc1nc(-c2ccco2)c2sccc2n1,7.85,7.296517080444956
CCCc1nc2[nH]c(-c3ccccc3)nc(-c3ccccc3)c-2n1,6.78,6.5997245186487925
CCn1nnc(-c2sc(NC(=O)c3ccco3)nc2-c2ccccc2)n1,7.03,6.852364531102482
Nc1nc2nn(Cc3ccc(C4(C(F)(F)F)N=N4)cc3)cc2c2nc(-c3ccco3)nn12,7.4,7.26371076219883
