smiles,pchembl_value,pred
Nc1nc(NC(=O)c2ccccc2)c([N+](=O)[O-])c(-c2ccco2)n1,6.51,6.756675111698348
Cl.Cn1cc2c(nc(NC(=O)Nc3ccncc3)n3nc(-c4ccco4)nc23)n1,6.986666666666667,6.539293619309552
CC(C)Cn1c(=O)c2nc(-c3cnn(Cc4cccc(C(F)(F)F)c4)c3)[nH]c2n(CC(C)C)c1=O,5.37,6.074908857839799
O=C(CCCN1CCCCC1)Nc1cc(-c2ccco2)c2oc(-c3ccco3)nc2c1,7.01,6.91286063143526
COCCNc1nc2ccccc2n2nc(-c3ccco3)nc12,5.51,6.042606220123568
N#Cc1c(N)nc2c(C(N)=O)c(Nc3ccccc3)sc2c1-c1ccccc1,6.2,6.170102125682544
N#Cc1cccc(OCC(=O)Nc2cc(-c3nccs3)nc(-c3ccccn3)n2)c1,8.74,8.250810260537497
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC)nc(C#CCc4ccccc4)nc32)[C@H](O)[C@@H]1O,6.19,5.884967592097021
O=C(CCN1CCc2ccccc2C1)Nc1cc(-c2ccco2)c2oc(-c3ccco3)nc2c1,7.52,6.9701745086820575
CCc1ccc(COC(=O)c2cnc(NC)n3nc(-c4ccco4)nc23)cc1,7.68,7.330958097364564
Cc1ccc(N2C(=O)c3cccc(N)c3C2=O)cc1,5.54,5.291422593619219
Cn1c(=O)c2[nH]c(-c3ccc(OCC(=O)NCc4ccccc4)cc3)cc2n(C)c1=O,6.74,6.534090277062052
O=C1[C@@H]2Cc3ccccc3CN2C(=O)N1Cc1ccccc1,4.36,4.561430522409629
COc1ccc(CCNC(=N)Nc2nc(C)cc(C)n2)cc1,6.05,6.016762721731757
O=C(CCc1ccccc1)Nc1nc(NC2CCCC2)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,5.25,5.571121523500486
Nc1nc(-c2ccco2)nc2sc(CN3CCCC3)cc12,7.55,7.69456608633113
Cn1cc2c(nc(NC(=O)Cc3ccc(F)cc3)n3nc(-c4ccco4)nc23)n1,7.27,7.174866325300827
CCCC(=O)Nc1cc(-c2cccs2)nc(-c2cccs2)n1,6.82,6.764276830298989
COCCOc1ccc(N2CCN(C(=O)c3cnc4c(CNC(=O)c5nc(N)nc6c(F)cccc56)cccc4c3)CC2)cc1,8.32,7.857390708198978
CNc1nc(C(=O)NCc2ccccn2)cc(-c2ccc(C)o2)n1,7.2,6.575858565653326
O=c1[nH][nH]c2nc(-c3ccco3)c(-c3ccncn3)cc12,6.75,6.35648584996736
Cc1nc(-c2sc(NC(=O)c3ccco3)nc2-c2ccccc2)no1,6.16,6.497825906859269
N#Cc1cccc(C(=O)Nc2nc3cc(C(=O)N4CCCCC4)cnc3n2Cc2ccncc2)c1,7.46,6.771870036117467
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)c4ccc(I)cc4)cn3)[nH]c2n(CCC)c1=O,7.96,6.921723081385994
O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(N[C@@H](CC3CC3)C3CC3)nc(Cl)nc21,5.59,5.501222447856548
CC(C)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,6.41,6.582439551162175
CCCn1c(=O)c2nc(-c3cnn(Cc4nc(-c5ccccc5OC)no4)c3)[nH]c2n(CCC)c1=O,5.8,5.643429708422975
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(C(F)(F)c3cccnc3)ccc1C2=O,8.8,8.70698139893804
O=C(Nc1ccccc1)Nc1nc(NC2CCCCC2)nc2nc(-c3ccco3)nn12,8.1,7.291152170909524
CCn1cc2c(nc(NC(=O)Nc3ccc(F)cc3)n3nc(-c4ccco4)nc23)n1,7.22,7.0726514041483854
COc1c(C(=O)Nc2nccs2)ccc(NC(=O)CC(C)(C)C)c1F,7.92,7.545621274021109
CC(C)C(=O)Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1,6.42,6.439836633206311
Nc1nc(C2CCCO2)nc2sc(Cc3ccccc3)cc12,6.17,6.445545785275729
COc1cccc(CCNc2nc(N)c3nc(-c4ccco4)sc3n2)c1,7.77,7.859449053038575
Cc1ccc2c(O)c(CC(=O)NC3CCCCC3)cnc2n1,5.15,5.612473367300584
CCCn1c(=O)[nH]c2nc(-c3ccc(OCC(=O)NCCCCCCCCCCC4=C5C(C)=CC(C)=[N+]5[B-](F)(F)n5c(C)cc(C)c54)cc3)[nH]c2c1=O,5.8,6.217074605457058
Cn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCC(C(=O)c5ccc(F)cc5)CC4)cc3)cc2n(C)c1=O,6.52,6.372473020004293
Cn1cc2c(nc(NC(=O)COc3ccc(Cl)cc3)n3nc(-c4ccco4)nc23)n1,7.41,7.261619098116712
NCCNc1nc(N)n2nc(-c3ccco3)nc2n1.O=C(O)C(F)(F)F,6.25,6.537586239313798
O=C(c1ccc(C(=O)N2CCCc3ccccc32)cc1)c1cnc2ccccn12,6.77,6.330843448861191
COc1ccc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3ccc(F)cc3)nc12,8.135,8.009617286734127
CCCCC#Cc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,8.16,7.4296982409359895
Cn1cc2c(nc(NCc3ccccc3)n3nc(-c4ccco4)nc23)n1,7.04,6.899770983339157
COc1ccccc1CNc1nc(N)c2nc(-c3cnccn3)sc2n1,7.1,7.072025885427308
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C)cn4)cc3)cc2n(CCC)c1=O,6.56,6.838826521912913
Nc1nc(OCCCCc2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.29,6.5313928753292645
CCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5cccc(F)c5)CC4)cc3)[nH]c2c1=O,6.84,6.845124510871659
CCCn1c(=O)c2[nH]c(-c3ccc(OC(CC)C(=O)Nc4ccccc4)cc3)cc2n(CCC)c1=O,7.59,7.196519662912932
Cn1cc2c(nc(NCCCCNC(=S)Nc3ccc(C4c5ccc(O)cc5OC5=CC(=O)C=CC54)c(C(=O)O)c3)n3nc(-c4ccco4)nc23)n1,6.33,6.145470199883417
O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NC3CCCCCC3)nc(Cl)nc21,5.41,5.5169222431425915
Nc1nc(-c2ccco2)c2cnn(CCCc3ccccc3)c2n1,8.4,8.068422025018982
CN(C)CCN(C)c1ccc2c(c1)-c1nc(N)nc(-c3ccccc3)c1C2=O,8.33,8.15651486774631
CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#CCCC(=O)NCCCN)nc31)[C@H](O)[C@@H]2O,6.01,5.919396302892171
COc1cnc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3ccc(F)c(F)c3)nc12,7.77,7.690236314079772
CCCn1c(=O)c2nc(-c3ccc(OCC(=O)Nc4ccc(C(=O)O)cc4)cc3)[nH]c2n(CCC)c1=O,7.41,6.795639798733467
COCCOC(C)c1ccc2cc(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)ccc2n1,8.82,8.65140221922111
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(C#CC(O)c4ccccc4)nc32)[C@H](O)[C@@H]1O,8.51,8.394086637388567
c1ccc(-n2cc3c(n2)c(NC2CCCC2)nc2ccccc23)cc1,6.07,5.644317323872134
CCOC(=O)c1cnc(NC2CCCCCC2)n2nc(-c3ccco3)nc12,6.63,6.878650180910199
Nc1c(Oc2ccccc2)ccc2c1C(=O)c1ccccc1C2=O,6.0,5.944219509549406
Nc1nc(C#C[C@H](O)c2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,7.54,7.899473466251301
COc1ccc(N(CC(N)=O)C(C)=O)c2sc(NC(=O)c3ccc(F)cc3)nc12,6.8,6.914254095433697
COc1ccccc1CNc1nc(N)c2nc(-c3ccccc3)sc2n1,8.24,7.385611127437301
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccccc5F)CC4)nc32)[C@H](O)[C@@H]1O,8.02,7.642310408572593
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C(=O)NCCc5ccc(OC)cc5)cc4)cc3)cc2n(CCC)c1=O,6.37,6.593649529729787
Nc1nc2ccccc2n2c(=O)c(-c3ccc(Cl)cc3)nn12,6.31,6.4087751131503605
CCCn1c(=O)c2nc(-c3cnn(Cc4nc(-c5ccccc5)no4)c3)[nH]c2n(CCC)c1=O,5.96,5.763863740594716
CC(=O)Nc1cc(-c2cncc(N3CCOCC3)c2)nc(-n2nc(C)cc2C)n1,7.595,7.759188636363645
O=C(Nc1nc(-c2ccccc2)nc2nc(-c3ccccc3)cn12)C1CCCC1,5.6,5.844050589412466
CC(C)c1ccc2c(c1)-c1nc(N)nc(-c3ccc(Br)o3)c1C2,9.1,8.681628389055021
Nc1ccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)cc1,8.82,8.411426077853834
Nc1nc2c([N+](=O)[O-])cccc2n2c(=O)n(-c3ccc(O)cc3)nc12,5.8,6.3105767585653885
CCCCCn1c(NC(=O)c2cccc(C#N)c2)nc2cc(C(=O)N3CCCCC3)cnc21,6.04,6.44962230480591
NC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,5.87,6.130195674879903
O=C(NCCNC(=O)c1nc(NCC(c2ccccc2)c2ccccc2)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1)NC1CCN(c2ccccn2)CC1,8.4,8.01735430704247
Cn1cc2c(nc(NC(CO)CO)n3nc(-c4ccco4)nc23)n1,6.22,6.421884321243599
Nc1nc(-c2nccs2)nc(-c2nccs2)c1Br,8.46,7.749480201892031
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(C(=O)OCc5ccccc5)CC4)cc3)cc2n(CCC)c1=O,6.82,6.7031915982506
N#Cc1cccc(-c2nc(NC(=O)O)sc2-n2cncn2)c1,5.25,5.781682038466122
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCCNc4ccc([N+](=O)[O-])c5nonc45)ncnc32)[C@H](O)[C@@H]1O,5.17,5.304439085260554
CCC(=O)Nc1cc(-c2ccccc2F)nc(-c2ccccc2F)n1,6.99,6.737046665573683
Nc1nc2c(cnn2CCCc2ccc(OCC(=O)NCCNC(=O)CCCCc3cn(CCCCCCC(=O)CCOCCOCCOCCOCCNC(=O)CCCC[C@@H]4SC[C@@H]5NC(=O)N[C@H]45)nn3)cc2)c2nc(-c3ccco3)nn12,6.48,6.784654545454552
c1ccc(Nc2nc3c(N4CCCCC4)ncnc3s2)cc1,6.01,5.935069558582491
Cc1cc(C)n(-c2cc(NC(=O)CN3CCC(CN(C)C)CC3)nc(-c3ccc(C)o3)n2)n1,8.54,8.52496666666666
O=C(COc1ccc(Cl)cc1)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,7.57,7.328502023696084
Nc1nc(C(=O)NCc2ccncc2)nc(-c2ccco2)n1,6.38,7.061924099898366
Cc1nc2c(N)nc(NCc3ccccc3)nc2s1,6.27,6.596467568060791
COc1ccc(CNc2ncc(C(=O)NCCc3ccccc3)c3nc(-c4ccco4)nn23)cc1OC,7.19,6.862890995557644
O=C(Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12)C(c1ccccc1)c1ccccc1,6.49,6.674649556976859
CC(=O)Nc1nc(-c2ccccc2)c(-c2nc(C)no2)s1,6.96,6.721363499806895
CCSCCn1c(=O)c2[nH]c(-c3ccco3)nc2n(CCCOC)c1=O,5.3,5.669780807479294
Nc1nc(-c2ccc(C(F)F)o2)nc2sc(Cc3ccccc3)cc12,7.6,7.450466677023956
Cc1cccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)c1,8.52,8.458739031152277
CC(C)(C)c1nc2c(-c3ccccc3)cc(-c3ccccc3)nc2[nH]1,5.98,6.103476115765549
Cn1cc2c(nc(NC(=O)Cc3ccc(Cl)cc3)n3nc(-c4ccco4)nc23)n1,6.81,6.9942550947829805
N#Cc1c(-c2cccs2)cc(-c2ccccc2)nc1N,7.27,7.022927446225674
Cc1cccc(CNC(=O)c2cc(-c3ccco3)nc(N)n2)c1,8.59,8.325737493530998
c1ccc(Nc2nc3c(N4CCOCC4)ncnc3s2)cc1,6.48,6.052122382576003
N#Cc1c(-c2ccc3c(c2)OCO3)cc(-c2ccco2)nc1N,7.58,7.411322740843375
NC1=C(Nc2cccc(C(F)(F)F)c2)C(=O)c2ccccc2C1=O,6.25,5.868305894927503
CNc1ncc(C(=O)OCc2ccc(C)cc2)c2nc(-c3ccco3)nn12,7.21,7.267240486265285
Cl.Cl.Nc1nc(-c2ccccc2)c2c(n1)-c1cc(CN3CCCC3)ccc1C2=O,8.39,8.353486237955668
CCOC(=O)c1cnc(NCc2ccc(C(F)(F)F)cc2)n2nc(-c3ccco3)nc12,6.68,6.749051365309765
Nc1nc2c(cnn2CCCc2ccc(OCCO)cc2)c2nc(-c3ccco3)nn12,7.62,7.8781249444317965
Nc1ncnc2c1nc(Br)n2CCc1ccccc1,5.31,5.982619053976353
CCCCCc1cc2c(=O)c(-c3nc(C)cs3)coc2cc1O,7.7,7.1927043730961095
Nc1nc(N2CCCC2)nc2nc(-c3ccco3)nn12,7.23,7.144352502434096
Nc1ncnc2c1ncn2CCO,4.96,4.932412665531862
c1ccc(CNc2nc3ccccc3n3nc(-c4ccco4)nc23)cc1,6.52,6.496308754083409
COc1cccc2c(C(=O)NCc3cccc(C)n3)nc(N)nc12,9.3,8.98733263963187
CC(CCc1ccccc1)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,6.83,6.734434344395113
Cc1nc2c(=S)n(Cc3ccccc3)nc(-c3ccncc3)c2c2cc(-c3ccccc3)nn12,6.24,5.8421210711330245
CN(C)c1nc(-c2cn[nH]c2)c2sccc2n1,5.51,6.010559701373385
CCCN(CCCNC(=O)CCCCCCCNC(=O)CCCOc1ccc(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)cc1)CCc1cccc2c1CC(=O)N2,7.39,7.002241274128412
CCCn1c(=O)c2c(cc(-c3ccc(O)cc3)n2O)n(CCC)c1=O,6.99,6.396881460955123
CCOc1ccccc1-c1cc(C(=O)NCc2ccccn2)nc(N)n1,6.6,6.87900045116315
Cc1ccc2c(O)c(C(=O)NCc3ccco3)cnc2n1,7.404999999999999,6.570601620644574
Cn1c(=O)c2[nH]c(-c3ccc(COC(=O)NCc4ccccc4)cc3)cc2n(C)c1=O,6.0,6.224941244277191
Cc1ccc(-c2nc(N)c3nn(-c4ccccc4O)cc3n2)o1,6.83,7.045597403467781
CCOC(=O)c1cnc(N(C)C)n2nc(-c3ccco3)nc12,5.19,5.546920871259446
Cc1csc(-c2coc3cc(O)ccc3c2=O)n1,5.7,5.994438020349379
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)O)cc3)cc2n(CCC)c1=O,6.91,6.471122121389277
COc1cccc2c(C(=O)NCc3cccc(F)n3)nc(N)nc12,8.82,8.732848216554965
Cn1cc2c(nc(NC(=O)Nc3ccc(Br)cc3)n3nc(-c4ccco4)nc23)n1,7.0,6.860623394316955
Nc1nc(-c2ccco2)c2sccc2n1,7.85,7.367121846210306
CCCc1nc2[nH]c(-c3ccccc3)nc(-c3ccccc3)c-2n1,6.78,6.501777986455713
CCn1nnc(-c2sc(NC(=O)c3ccco3)nc2-c2ccccc2)n1,7.03,6.628412757194926
Nc1nc2nn(Cc3ccc(C4(C(F)(F)F)N=N4)cc3)cc2c2nc(-c3ccco3)nn12,7.4,7.804586950321607
Cc1csc(-c2coc3cc(OCCN(C)C)cc(C)c3c2=O)n1,5.8,6.378448875140156
CCCn1cnc2c(N)nc(NCc3ccccc3)nc21,5.85,6.238638252851687
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5ccc6c(c5)OCO6)CC4)cc3)[nH]c2c1=O,6.95,6.592342178401456
CCCn1cnc2c(NCCc3ccccc3)ncnc21,4.92,5.7001290449878095
Nc1nc2c(cnn2CCCc2ccc3c(c2)O[C@H](C(=O)O)O3)c2nc(-c3ccco3)nn12,7.23,7.30555875579887
O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NCC3CC3)nc(Cl)nc21,5.36,5.489250577899007
Cc1cc(C)cc(-c2nc(NC3CC4CCC3C4)c3ncn([C@@H]4O[C@H](Cn5nc(C)cc5C)[C@@H](O)[C@H]4O)c3n2)c1,4.98,5.1399519853380005
CCn1nnc([C@H]2O[C@@H](n3cnc4c(NCc5cccc(F)c5)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,7.0600000000000005,7.032574915533177
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(C(=O)NCCNC(=O)NCCN4CCc5ccccc5C4)nc32)[C@H](O)[C@@H]1O,8.0,8.110549999999996
COc1ccc(-c2cc(C(=O)NCc3ncccc3C)nc(N)n2)cc1,6.81,7.169238455615093
Cn1cc2c(nc(NC(=O)Cc3ccccc3)n3nc(-c4ccc(F)cc4)nc23)n1,5.59,5.380802165225872
C[C@H]1CCC[C@@H](C)N1Cc1cc2c(N)nc(-c3ccc(C4CC4)o3)nc2s1,6.96,7.036493387153945
CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#CCCCCc4cn(C56CC7CC(CC(C7)C5)C6)nn4)nc31)[C@H](O)[C@@H]2O,5.48,5.490996288528375
Cn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(F)cc4)cc3)cc2n(C)c1=O,7.215,7.016936882145015
COc1cccc(CNc2nc(N)c3nc(-c4ccco4)sc3n2)c1,10.02,9.133918762983397
CNc1ncc(C(=O)OCc2ccccc2Br)c2nc(-c3ccco3)nn12,7.61,7.335310321405925
Nc1nc(-c2ccc(F)cc2)c2c(n1)-c1cc(OCCN3C4CCC3CC4)ccc1C2=O,7.46,7.430464592734999
O=c1n(-c2ccccc2)nc2c(NC3CCCC3)nc3ncccc3n12,6.68,6.20333133712377
O=C(Nc1cnc(-c2ccncc2)c(-c2ccccc2F)n1)C1CC1,7.29,6.8114924539605575
CCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(c5ccc(Cl)cc5)CC4)cc3)[nH]c2c1=O,7.32,6.62373064864075
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(CNN3CCC(=O)CC3)ccc1C2=O,8.23,8.26617442001737
CN1CCN(CC(=O)Nc2cc(-n3cccn3)nc(-n3cccn3)n2)CC1,6.88,6.676666139752979
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)O)cc3)c(Cl)c2n(CCC)c1=O,6.4,6.3723563805374805
CC(C)CCn1cc2c(nc(NC(=O)Cc3ccc(F)cc3)n3nc(-c4ccco4)nc23)n1,8.43,8.312051492764649
CCNC(=O)[C@H]1S[C@@H](n2cnc3c(NC4CC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,6.22,5.935103710066753
Oc1c(-c2ccsc2)nnc2nc3ccccc3n12,5.3,5.721692351965963
OCCN(CCO)c1nc2ccccc2n2nc(-c3ccco3)nc12,6.96,6.591553338517379
O=C(COc1ccc(-c2cc3c([nH]2)c(=O)n(CC2CC2)c(=O)n3CC2CC2)cc1)Nc1ccccc1,7.81,7.0247686803893306
CC(C)(C)Cn1cc2c(Cl)nc(NC(=O)Cc3ccccc3)nc2n1,4.63,5.2103140947416655
CCCC[C@H](NC(=O)CCCCCNC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)N1C[C@@H](N)C[C@H]1C(N)=O,4.57,4.727023955881678
CCn1cc2c(nc(NC(=O)Cc3ccsc3)n3nc(-c4ccco4)nc23)n1,7.64,7.648658829161709
OC[C@H]1O[C@@H](n2cnc3c(NC4CCCCC4)ncnc32)[C@H](O)[C@@H]1O,6.12,5.809343351454163
Nc1nc(Nc2ccccc2)nc2sc(-c3ccco3)nc12,6.11,6.496878833642633
CC(=O)N(C(C)=O)c1ccc(CNC(=O)c2cnc3nc(C)ccc3c2O)cc1,5.78,6.098851551529167
Nc1nc(C(=O)NCc2cccc3c2OCCN3)c2cccc(F)c2n1,7.67,7.784455626076502
Cc1ccc(-c2cc(C(=O)NCc3ccc(C)n3C)nc(N)n2)o1,8.3,8.317347134803896
CC(C)Cn1c(=O)c2nc(-c3cnn(Cc4ccccc4)c3)[nH]c2n(CC(C)C)c1=O,5.96,6.200334206505061
CC(C)c1nc2[nH]c(-c3ccccc3)nc(-c3ccccc3)c-2n1,6.83,6.495922806430868
CCOC(=O)c1nc(NC(=O)c2ccccc2)nc2nn(C)cc12,4.79,5.143513959857428
Nc1nc(-c2ccco2)c2ncn(Cc3ccc(C(F)(F)F)cc3)c2n1,7.955,8.005534768345202
CNc1ncc2c(n1)n(-c1cccc(OC)c1)c(=O)n2Cc1c(F)cccc1F,7.64,7.262760983901336
Nc1nc(-c2ccco2)nc2cn(-c3ccccc3)nc12,6.71,6.774066221329581
Nc1nc(I)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.27,5.695830306494924
CCCCn1c(=O)n(C)c(=O)c2[nH]cnc21,5.89,5.750371402883016
Nc1nc(-n2cccn2)nc(-n2cccn2)c1Br,7.76,7.326081508138142
Cc1cc(-c2c(CCc3ccccc3)c3cc(OCC(=O)NC(C)(C)c4ccccc4)ccc3[nH]c2=O)on1,5.55,5.424114337521659
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(C(=O)NCCNC(=O)NCc4ccc(C(=O)O)cc4)nc32)[C@H](O)[C@@H]1O,9.4,8.941511953747998
CCN(C(=O)c1ccc(C(=O)c2cnc3ccccn23)nc1)C1CCCCC1,6.58,6.437347419630519
Cn1c(=O)c2[nH]c(-c3ccc(OCC(=O)NCc4ccco4)cc3)cc2n(C)c1=O,6.5,6.423202181254064
Nc1nc(-n2cccn2)nc(OCC(F)(F)F)c1Br,7.85,7.721026319718293
Nc1nc(OCCc2c[nH]c3cc(Cl)ccc23)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,7.53,7.1112004084439
CN1C(=O)C2Nc3cnccc3C2N(C)C1=O,5.0,5.238426947770815
CCCn1c(=O)c2[nH]c(-c3cnn(-c4ccc(C(F)(F)F)nc4)c3)nc2n(CC)c1=O,5.65,6.103676387247934
CCn1c(=O)c2nc(-c3cnn(Cc4cccc(F)c4)c3)[nH]c2n(CC)c1=O,6.54,6.407927984156213
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccccc5)CC4)nc32)[C@H](O)[C@@H]1O,7.15,7.064890989777142
CC(C)COc1ccc(-c2c(C#N)c(N)nc(SCC(N)=O)c2C#N)cc1,6.51,6.3916748779413926
O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,4.666666666666667,5.1392701096335305
CN(CCc1cccs1)c1nc(-c2ccco2)c(C(=O)c2ccccc2)s1,5.09,5.5321999806616615
CCCCNC(=O)c1cnc2c(c1)nc(NC(=O)c1cccc(C#N)c1)n2CCCOC,7.4,7.313143941692529
Nc1nc2n[nH]cc2c2nc(-c3ccco3)nn12,7.7,7.655504673774208
CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)N3CCC(c4cccc(C(F)(F)F)c4)CC3)sc12,6.62,6.554335127738929
CC(C)CCn1cc2c(nc(NC(=O)Cc3ccc(Cl)cc3)n3nc(-c4ccco4)nc23)n1,8.56,8.304836520087052
Nc1nc(-c2ccccc2)cc2nn(Cc3ccccc3)c(=O)n12,9.0,7.726157254467693
OC[C@@H]1CCCN1c1ncnc2sc(Nc3ccc(Cl)cc3)nc12,6.33,6.107752904954271
CCn1nnc([C@H]2O[C@@H](n3cnc4c(N)nc(NC(C)Cc5ccc(Cl)cc5)nc43)[C@H](O)[C@@H]2O)n1,7.88,7.787380838339521
Nc1nc(-c2ccon2)nc2sc(CN3CCOCC3)cc12,6.0,6.464442616391865
CC(C)c1nc2c(-c3ccccc3)cc(-c3ccccc3)nc2[nH]1,6.64,6.045768830029379
OC[C@H]1O[C@@H](n2cnc3c(NCc4cccnc4)ncnc32)[C@H](O)[C@@H]1O,5.64,5.819002289732071
CCn1c(-c2ccco2)nc2c(N)ncnc21,8.43,8.160113518501241
CCn1cnc2ncnc(N)c21,4.52,4.571990183887539
CCc1ccc(-c2nc(N)c3cc(CN4[C@@H](C)CCC[C@H]4C)sc3n2)o1,7.6,7.467861023833445
CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#CCCCCc4cn(CCCCN)nn4)nc31)[C@H](O)[C@@H]2O,5.79,5.809343985347709
Nc1nc(N2CCN(CCc3cccc4c3CC(=O)N4)CC2)nc2nc(-c3ccco3)nn12,7.23,7.149220426098513
COc1ccc2c(CCNC(=N)Nc3nc(C)cc(C)n3)c[nH]c2c1,6.22,6.2208641684553285
CONc1nc(C#CCC(C)O)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.12,5.87349553153911
O=C(COCc1ccccc1)Nc1nc(-c2ccccc2)n[nH]1,5.3,5.8878845352315885
Cn1cc2c(nc(NC(=O)Nc3cccc[n+]3[O-])n3nc(-c4ccco4)nc23)n1,6.96,6.781321456537824
Cc1cc2c(nc(-n3nccn3)n2C)c(N)n1,6.92,6.9717851500327175
CCc1cnn([C@H]2C[C@@H](n3cnc4c(NCC(CC)CC)nc(NCCc5cn(CC)cn5)nc43)[C@H](O)[C@@H]2O)c1,7.119999999999999,7.2555804025471256
Cn1c(=O)c2[nH]c(-c3ccc(COC(=O)Nc4ccc(F)cc4)cc3)cc2n(C)c1=O,7.14,6.903790340369033
Cc1ccc(OCC(=O)Nc2cc(-c3nccs3)nc(-c3ccc(C)o3)n2)cc1,7.44,7.17699352328674
O=C(/C=C/c1c(-c2ccccc2)nn2ccccc12)N1CCCC[C@@H]1CCO,5.42,5.8733787391270065
Nc1nc2c(cnn2CCCc2ccc(N(CCO)CCO)cc2)c2nc(-c3ccco3)nn12,8.96,8.94966770428786
Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,8.780476190476191,8.121680398823756
Nc1nc(-c2ccco2)c2ncn(Cc3ccccc3CS(=O)(=O)c3ccccc3)c2n1,8.51,8.189645136410764
Cn1c(=O)c2c(cc(/C=C/c3ccc(F)cc3)n2C)n(C)c1=O,6.37,6.197750198915786
N#Cc1sc(NC(=O)c2ccco2)nc1-c1ccccc1,6.54,6.473055307416563
CCn1nc(-c2cccc(-c3cccc(C(=O)NCCN4CCOCC4)c3)c2)cc(NC(=O)Nc2c(Cl)cncc2Cl)c1=O,7.48,7.168337095894538
Nc1nc(-c2ccco2)c2ncn(C(=O)NCc3ccc(F)cc3)c2n1,9.0,8.793791530484699
Cc1nc2nc(-c3ccccc3)[nH]c(N[C@H](CO)CC(C)C)c-2c1C,5.663333333333334,5.757869666234597
Cn1cc2c(nc(NC(=O)Nc3ccccc3Cl)n3nc(-c4ccco4)nc23)n1,6.7,6.766563696963301
